source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
www.newindianexpress.com,http://www.newindianexpress.com/nation/Fresh-landslides-in-Uttarakhand-as-bad-weather-persists/2013/07/25/article1701733.ece,5199,07/25/2013 12:00:00 AM,,"Malla, Uttarkashi, Uttarakhand","Landslides struck Quaritok and Malla villages of Uttarkashi, but there were no immediate reports of any casualty, officials said.","Malla, Uttarkashi, Uttarakhand",1km,landslide,continuous_rain,medium,unknown,0,,,,,glc,5199,India,IN,Uttarakhand,17123,UttarkÄshi,17.77912,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.6171,30.7866
timesofindia.indiatimes,http://timesofindia.indiatimes.com/india/8000-pilgrims-stranded-in-Uttarakhand/articleshow/6494279.cms,2380,09/03/2010 12:00:00 AM,,"Bhatwari, Rishikesh-Gangotri hwy","Sep 5, 2010, 05.13am IST  DEHRADUN: Over 8,000 pilgrims and tourists on the Char Dham Yatra are stranded following heavy downpour and landslides on Rishikesh-Badrinath and Rishikesh-Gangotri national highways in Chamoli district of Uttarakhand since Friday.  Reports reaching Dehra-dun said yatris on 280km-long Rishikesh-Badrinath route are stranded after a number of landslides, including one at Shivpuri and another at Rudraprayag, damaged the road. Efforts are on to clear the road but inclement weather is hampering work.  The 300km-long Rishi-kesh-Gangotri national highway is also blocked after landslips and rock-falls near Bhatwari town.  Read more: 8000 pilgrims stranded in Uttarakhand ","Bhatwari, Rishikesh-Gangotri hwy",5km,landslide,downpour,medium,unknown,0,,,,,glc,2380,India,IN,Uttarakhand,2571,RudraprayÄg,13.5594,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.0278,30.4008
www.thehindubusinessline.com,http://www.thehindubusinessline.com/news/rains-trigger-cloudburst-landslides-in-uttarakhand/article4948408.ece,5184,07/24/2013 12:00:00 AM,,"Sunali, Uttarakhand","Fresh incidents of cloudburst, landslides and house collapses were reported in Uttarakhand after moderate to heavy rains lashed the State. Cloudburst was reported from Sunali village of UttarakhandÃs Chamoli district this morning. However, there was no report of any human loss or injury, officials at the National Disaster Management and Mitigation centre said. Several houses were hit by mud and slush brought over by the landslides in Sunali.","Sunali, Uttarakhand",1km,landslide,downpour,medium,unknown,0,,,,,glc,5184,India,IN,Uttarakhand,7725,Barkot,15.4227,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.0906,30.9058
post.jagran.com,http://post.jagran.com/fresh-landslides-hit-1374126579,5129,07/18/2013 12:00:00 AM,,"Chamoli District, Uttarakhand","More than 60 families were shifted to safer places in Chamoli district of Uttarakhand after heavy rains lashed several areas, resulting in landslides. The families were moved out of six villages in Chamoli district on the directions of District Magistrate V Sahnmugam, officials said.","Chamoli District, Uttarakhand",1km,landslide,downpour,medium,unknown,0,,,,,glc,5129,India,IN,Uttarakhand,2000,PÄ«palkoti,9.87913,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.3308,30.4043
dailypioneer,http://www.dailypioneer.com/284337/65-killed-in-flash-floods-landslides.html,2445,09/18/2010 12:00:00 AM,,"near Devprayag, Rishikesh-Badrinath hwy, ",About 150 vehicles of pilgrims have been stranded near Devprayag on the Rishikesh-Badrinath highway. The administration distributed biscuits to those stranded on the road without food and water for two days. ,"near Devprayag, Rishikesh-Badrinath hwy, ",10km,landslide,downpour,medium,unknown,0,,,,,glc,2445,India,IN,Uttarakhand,2130,DevaprayÄg,0.20647,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.6007,30.1454
Zee News,http://zeenews.india.com/uttarakhand/landslide-in-uttarakhand-kills-five-2021753.html?pfrom=article-next-story,10006,07/05/2017 07:39:00 PM,,Fatal landslide crushes car,"Landslide crushes car on Dharchula-Twaghat motorway, kills 5 and injures some (unknown amount of people injured)","Ghatghola (??), Uttarakhand State, India",10km,landslide,rain,medium,above_road,5,,,,Date is approximate as article is sparse,,,,,,,,,07/06/2017 07:39:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.56522226,29.88884727
The Tribune,http://www.tribuneindia.com/news/nation/heavy-rain-lashes-north-india-farmers-happy/105318.html,7160,07/11/2015 12:00:00 AM,,Badrinath Highway near Mulygoan in Tihri,"A major landslide has taken place near Mulygaon in Tihri, disrupting the Badrinath highway. The Kedarnath yatra was also halted briefly.",Badrinath Highway near Mulygoan in Tihri,5km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7160,India,IN,Uttarakhand,27611,Tehri,1.34136,07/13/2015 01:58:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.4862,30.3799
newstrackindia,http://www.newstrackindia.com/newsdetails/254556,4090,12/10/2011 12:00:00 AM,,Uttarakhand ,"Vehicular movement on a national highway in Uttarakhand has been disrupted due to continuous landslides caused by heavy rainfall. The National Highway 87 has been blocked due to heavy chunks of boulders on the road.Locals have started complaining that the landslides have added to their commuting woes.""We are facing a lot of trouble. We have to walk for about 5 to 7 kilometers before we can reach here. And we have to travel 30 to 35 kilometers extra to reach Almora. The cab drivers are charging more from us. We are facing a lot of difficulty and we are able to access essential items with much difficulty,"" said Manik Joshi, a resident.This year's rainfall in the region has weakened roads connecting Bhawali and Almora.""We have very limited means of transport now. We have trouble walking and we have to walk about 10 to 12 kilometers from our homes to reach our destination,"" said Manju, another resident.",Uttarakhand ,10km,landslide,downpour,medium,unknown,0,,,,,glc,4090,India,IN,Uttarakhand,2443,DwÄrÄhÄt,16.63897,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.3532,29.913
greaterkashmir,http://www.greaterkashmir.com/news/2011/Aug/13/monsoon-remains-active-in-northern-india-claims-11-lives-45.asp,3914,08/12/2011 12:00:00 AM,,Uttarakhand and the Uttar Pradesh,"New Delhi, Aug 12: At least 11 persons were killed in rain-related incidents today as a reinvigorated monsoon in northern India led to landslides in Uttarakhand and spate in rivers of Uttar Pradesh.  Delhiites were drenched today as the past 24 hours ending 5:30 PM today saw the rain gauges measuring 79.6 mm. The major share of the rains was between 5:30 PM yesterday and 8:30 AM today when the city received 69.7 mm of rain.  Five persons were killed and another was injured when a house was flattened in a cloudburst in Moldhar village of Uttarakhand's Tehri district in the wee hours.  Landslides following heavy rains brought the Chardham yatra to a halt in the state. The Rishikesh-Gangotri national highway, hit by landslides at Sainj area of Uttarkashi district, remained closed for the sixth consecutive day.  Highways leading to three other shrines were also affected by fresh landslides at several places.  Rains continued to lash most parts of the hill state with Uttarkashi receiving th",Uttarakhand and the Uttar Pradesh,unknown,landslide,rain,large,unknown,11,,,,,glc,3914,India,IN,Uttarakhand,34904,Kichha,7.19061,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.5682,28.8665
www.ekantipur.com,http://www.ekantipur.com/2013/08/11/top-story/damaged-road-adds-to-darchula-woes/376225.html,4945,06/17/2013 12:00:00 AM,,Baitadi-DarchulaÂ RoadÂ ,"Local residents in Darchula are facing a shortage of essentials as the reconstruction of a five-kilometre section of the Baitadi-Darchula road , which was damaged due to floods and landslides in the third week of June, is yet to be completed. The delay has affected the people in district headquarters Khalanga and some other VDCs the most. A team of officials, including Director General of the Department of Roads Dinkar Sharma, inspected the damaged road right after the disaster and assured that transportation will resume within 15 days. Sanjaya Shrestha, chief at the Road Division Office in Baitadi, said the reconstruction work has been delayed due to rain. He said explosive materials and a compressor machine have already been brought at Khettebagar to break rocks. Local people, however, accused the road division office of delaying the work. Local resident Pushkarraj Badu said some families displaced by the floods and landslides are finding it hard to reconstruct their houses due to a ",Baitadi-DarchulaÂ RoadÂ ,50km,landslide,downpour,medium,unknown,,,,,,glc,4945,Nepal,NP,Western Region,18317,DÄrchulÄ,13.31496,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.5118,29.722
tribuneindia,http://www.tribuneindia.com/2010/20100923/main1.htm,2459,09/19/2010 12:00:00 AM,,"roads to Rani Khet(Ranikhet) and Jolle Kote(?), Uttarakhand","Incessant rains and resultant floods and landslides have badly affected adventure tourism with tourists cancelling bookings. Some tourists were still stranded in upper reaches of Himalayas like Gangotri and Manali as landslides have blocked national highways. Almora, Rani Khet, Jolle Kote and Manali in the Kumaon region have become out of bounds due to heavy rains and landslides.  New Delhi, September 22  Incessant rains pouring over parts of North India since the past few days led to more areas being marooned by swollen rivers as the toll crossed 100 in the region with 14 more deaths in Uttar Pradesh today.","roads to Rani Khet(Ranikhet) and Jolle Kote(?), Uttarakhand",50km,landslide,downpour,medium,unknown,0,,,,,glc,2459,India,IN,Uttarakhand,19873,RÄnÄ«khet,15.11187,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.3211,29.5477
The Rising Nepal,http://www.gorkhapatra.org.np/content.php?nid=26812,265,09/15/2007 12:00:00 AM,,Baitadi,,Baitadi,50km,landslide,rain,medium,unknown,,,,,,glc,265,Nepal,NP,Far Western,47571,PithorÄgarh,22.39321,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.4333,29.5333
indolink,http://www.indolink.com/displayArticleS.php?id=071710064623,2091,07/17/2010 12:00:00 AM,,"Lana Mashoor(?) and Lana Polar(?) and Sewn(?) villages, Sirmaur district","Shimla, Jul 17 (PTI) Heavy rains today lashed several parts of Himachal Pradesh, triggering landslides that blocked all major highways and throwing normal life out of gear. In Sirmaur district, three water mills were washed away in Lana Mashoor village, a cow shed collapsed in Lana Polar village and rain water entered several houses in Sewn village.  Nahan, the district headquarter of Sirmaur, received 177.6 mm of rains since yesterday while Pachhad, Sangrah, Rajgarh and Renuka got 110 mm, 90 mm, 53 mm, and 52 mm of rains respectively.  A large number of trees were also uprooted due to landslides and revenue and forest authorities have started assessing the loss.","Lana Mashoor(?) and Lana Polar(?) and Sewn(?) villages, Sirmaur district",50km,landslide,downpour,medium,unknown,0,,,,,glc,2091,India,IN,Himachal Pradesh,21787,PÄonta SÄhib,23.21927,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,77.5435,30.6358
The Times of India,http://timesofindia.indiatimes.com/city/dehradun/Landslides-narrow-down-road-to-Kempty-Falls/articleshow/48257236.cms,7295,07/24/2015 12:00:00 AM,,Kempty Road near Sia village,"All three landslides have occurred on a 6-km stretch. To make matters worse, two more landslides occurred since Friday, one quite close to Kempty Falls, a popular tourist spot. The other occurred near Sia village.",Kempty Road near Sia village,25km,landslide,continuous_rain,small,above_road,0,0,,,,glc,7295,India,IN,Uttarakhand,25753,Mussoorie,7.07957,07/29/2015 06:47:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.1443,30.4517
ndtv,http://www.ndtv.com/article/india/four-die-in-landslides-in-uttarakhand-gangotri-rishikesh-highway-blocked-256310,4487,08/17/2012 12:00:00 AM,,"Gangotri-Rishikesh hwy, Uttarakhand (mid-point of road -exact location unknown)","The landslides occurred due to heavy overnight rains in the area. Meanwhile, the Gangotri-Rishikesh highway was again blocked due to landslides some places, officials here said.Rains continued to lash several parts of the hill state during the past 24 hours even as the administration was keeping a close watch on the situation in Uttarkashi district where 28 people were killed in a cloudburst and floods on August 4. ","Gangotri-Rishikesh hwy, Uttarakhand (mid-point of road -exact location unknown)",25km,landslide,downpour,medium,unknown,,,,,,glc,4487,India,IN,Uttarakhand,17123,UttarkÄshi,16.92829,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3233,30.6179
www.myrepublica.com,http://www.myrepublica.com/portal/index.php?action=news_details&news_id=56446,4956,06/18/2013 12:00:00 AM,,"Sainpasela, Malumela Vdc","Furthermore, Flood in Seti River swept away 7 houses while 7 more houses has been buried under a landslide in the district. According to Republica Correspondent, Jagat Khadka in Bajhag, The rain-swollen river took away 7 houses at Kotdewal-8 while 7 houses at Sainpasela in Malumela VDC have been buried under the landslide rubble.","Sainpasela, Malumela Vdc",5km,landslide,monsoon,medium,unknown,0,,,,,glc,4956,Nepal,NP,Far Western,23416,Dipayal,31.29134,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.9963,29.5388
The Rising Nepal - gorkhapatra.org,http://www.gorkhapatra.org.np/content.php?nid=26812,261,09/11/2007 12:00:00 AM,,Bitthard Chaur of Sharmili VDC in Darchula,"few people buried when landslide hit house, occurred in multiple places in area",Bitthard Chaur of Sharmili VDC in Darchula,25km,landslide,rain,medium,unknown,,,,,,glc,261,Nepal,NP,Western Region,18317,DÄrchulÄ,2.64868,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.5544,29.8496
articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-07-11/india/40513904_1_kedarnath-gaurikund-vijay-bahuguna,5068,07/10/2013 04:30:00 AM,,"Bhikona Village, Pokhri Block, Chamoli Village, Uttarakhand","At least seven members of a family were buried alive on Wednesday after a rain-triggered landslide flattened their single-storey house at Bhikona village under Pokhri block in Chamoli district. Along with Rudrapryag and Uttarkashi, Chamoli was among the districts worst-hit during last month's flash floods in Uttarakhand. Disaster Management department secretary Bhaskaranand Joshi and Garhwal divisional commissioner Suvardhan said the accident occurred at 4.30am when the deceased were sleeping in two separate rooms of the house. They said a sizable portion of a road came loose and crashed on the house.","Bhikona Village, Pokhri Block, Chamoli Village, Uttarakhand",5km,landslide,rain,medium,unknown,7,,,,,glc,5068,India,IN,Uttarakhand,2000,PÄ«palkoti,21.92126,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.2143,30.3629
blogs.agu.org,http://blogs.agu.org/landslideblog/2013/06/21/the-kedarnath-debris-flow-disaster-in-uttarakhand/,4924,06/16/2013 07:30:00 PM,,"Kedarnath (Hindu Shrine), Near Kedarnath Dome (Mountain), Uttarakhand","One of the largest impacts appears to have occurred at Kedarnath, a Hindu shrine high in the mountains, which at this time of year is an important pilgrimage destination. The upslope end of the temple, which has survived the flood intact though damaged, is buried in debris. Many of the surrounding buildings have been entirely destroyed. Given that many of these were hotels and hostels, which would have been full at this time of year, the high level of potential loss is clear. ...in calamity-hit Uttarakhand where the death toll mounted to 822 with 127 more bodies recovered from Kedarnath. (2nd article) At least 138 people have been confirmed dead across Uttarakhand and two neighbouring states also hit by floods and landslides, officials said, but shrine authorities warned the toll was more than 1,000. ""We estimate more than 1,000 people have died as unattended bodies are scattered all around,"" said Ganesh Godiyal, chairman of a trust in charge of several shrines in the pilgrimage town","Kedarnath (Hindu Shrine), Near Kedarnath Dome (Mountain), Uttarakhand",1km,debris_flow,downpour,very_large,unknown,5000,,,,,glc,4924,India,IN,Uttarakhand,2000,PÄ«palkoti,48.96196,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.0666,30.7351
Tribune India,http://www.tribuneindia.com/news/uttarakhand/mudslide-at-lodhamandi-track-disrupts-train-traffic/267356.html,9020,07/17/2016 09:00:00 AM,,"Railway tunnel a few kilometres from the Haridwar railway station, between Haridwar and Dehradun, Uttarakhand, India","A mudslide hit the Lodhamandi railway track on the Haridwar-Dehradun route here today, affecting the movement of several trains. According to information, local residents spotted a huge mound of mudslide at 9.20 am at the entrance of a railway tunnel, a few kilometres from the Haridwar railway station. The police and railway officials were informed. MK Singh, Superintendent of the Haridwar railway station, said the mud debris was cleared from the track at 2.30 pm, after which the train traffic was restored. The Amritsar-Dehradun train had to be called back to the Haridwar railway station after the officials concerned received information about the blockage on the track. Other trains, which were affected, include Delhi-Dehradun Shatabdi, Link Express and Dehradun-Bandra Express.","Railway tunnel a few kilometres from the Haridwar railway station, between Haridwar and Dehradun, Uttarakhand, India",exact,mudslide,downpour,medium,above_road,0,0,,http://images.tribuneindia.com/cms/gall_content/2016/7/2016_7$largeimg17_Sunday_2016_235857925.jpg,,glc,9020,India,IN,Uttarakhand,186079,Haridwar,1.07577,07/18/2016 06:42:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.1677,29.9551
Times of India,http://timesofindia.indiatimes.com/city/dehradun/Rains-trigger-landslides-on-Yamnotri-and-Gangotri-highways-traffic-disrupted/articleshow/48505014.cms,7311,08/15/2015 12:00:00 AM,,Lambagadh,"Landslides also occurred at Pinola, Lambagadh and Benakuli on Badrinath national highway in Chamoli district. Roads were, however, cleared within a few hours.",Lambagadh,5km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7311,India,IN,Uttarakhand,13865,JoshÄ«math,11.0456,08/17/2015 10:10:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.5269,30.6494
